fnlwgt,education-num,age,capitalgain,capitalloss,hoursperweek,education,workclass,marital-status,occupation,relationship,race,sex,native-country,class
92262.0,9.0,1.0,0.0,0.0,3.0,12.0,2.0,5.0,11.0,4.0,5.0,2.0,37.0,1.0
75755.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,1.0
129865.0,9.0,2.0,0.0,0.0,3.0,12.0,5.0,3.0,8.0,1.0,5.0,2.0,37.0,1.0
34029.0,13.0,0.0,0.0,0.0,0.0,10.0,2.0,5.0,10.0,4.0,5.0,1.0,37.0,1.0
247328.0,5.0,1.0,1.0,0.0,2.0,7.0,3.0,3.0,7.0,1.0,5.0,2.0,24.0,1.0
302122.0,11.0,2.0,0.0,0.0,2.0,9.0,3.0,1.0,3.0,2.0,5.0,1.0,37.0,1.0
284343.0,12.0,1.0,0.0,0.0,2.0,8.0,5.0,5.0,3.0,2.0,5.0,2.0,37.0,1.0
306515.0,9.0,0.0,0.0,0.0,2.0,12.0,1.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
158685.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,6.0,12.0,2.0,5.0,1.0,37.0,1.0
163039.0,12.0,0.0,0.0,0.0,3.0,8.0,4.0,5.0,12.0,2.0,5.0,2.0,37.0,1.0
349151.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
275889.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,6.0,4.0,5.0,2.0,24.0,1.0
309974.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,6.0,12.0,4.0,3.0,1.0,37.0,1.0
58654.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,6.0,1.0,5.0,5.0,1.0,37.0,1.0
99928.0,14.0,1.0,0.0,0.0,3.0,13.0,3.0,3.0,10.0,6.0,5.0,1.0,37.0,1.0
273536.0,4.0,3.0,0.0,0.0,3.0,6.0,3.0,3.0,12.0,1.0,4.0,2.0,6.0,1.0
223062.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,6.0,8.0,2.0,3.0,2.0,37.0,1.0
511361.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,5.0,8.0,4.0,3.0,2.0,37.0,1.0
216481.0,13.0,1.0,0.0,0.0,2.0,10.0,2.0,5.0,10.0,2.0,5.0,1.0,37.0,1.0
57413.0,10.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,8.0,4.0,5.0,2.0,37.0,1.0
291248.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,7.0,3.0,3.0,2.0,37.0,1.0
36012.0,10.0,0.0,0.0,0.0,0.0,16.0,5.0,5.0,3.0,4.0,5.0,2.0,37.0,1.0
102423.0,11.0,4.0,0.0,0.0,1.0,9.0,3.0,3.0,1.0,1.0,5.0,2.0,37.0,1.0
190761.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
195770.0,10.0,0.0,0.0,0.0,1.0,16.0,3.0,5.0,1.0,4.0,5.0,2.0,37.0,1.0
50178.0,10.0,1.0,0.0,0.0,2.0,16.0,6.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
164190.0,14.0,1.0,0.0,0.0,0.0,13.0,3.0,5.0,10.0,4.0,5.0,2.0,37.0,1.0
237943.0,9.0,1.0,0.0,0.0,3.0,12.0,3.0,3.0,6.0,1.0,5.0,2.0,37.0,1.0
410439.0,9.0,0.0,0.0,0.0,3.0,12.0,3.0,4.0,12.0,2.0,5.0,2.0,37.0,1.0
263024.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,12.0,4.0,5.0,1.0,37.0,1.0
155449.0,13.0,4.0,0.0,0.0,3.0,10.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,1.0
169182.0,9.0,3.0,0.0,0.0,3.0,12.0,2.0,1.0,8.0,5.0,5.0,1.0,6.0,1.0
174330.0,10.0,2.0,0.0,0.0,2.0,16.0,5.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
36032.0,10.0,3.0,0.0,0.0,2.0,16.0,3.0,5.0,4.0,2.0,3.0,1.0,37.0,1.0
187069.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
285020.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,2.0,5.0,2.0,37.0,1.0
284196.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,2.0,5.0,1.0,37.0,1.0
230574.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,14.0,4.0,5.0,2.0,37.0,1.0
45857.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,5.0,1.0,5.0,5.0,1.0,37.0,1.0
111483.0,9.0,2.0,0.0,1.0,3.0,12.0,3.0,5.0,1.0,4.0,5.0,2.0,37.0,1.0
302847.0,9.0,3.0,0.0,0.0,3.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
235722.0,10.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,8.0,2.0,5.0,2.0,37.0,1.0
198186.0,9.0,3.0,0.0,0.0,2.0,12.0,6.0,5.0,8.0,2.0,3.0,1.0,37.0,1.0
149640.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
260847.0,10.0,0.0,0.0,0.0,1.0,16.0,3.0,5.0,12.0,4.0,5.0,2.0,37.0,1.0
207824.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,5.0,6.0,4.0,5.0,2.0,37.0,1.0
261382.0,13.0,1.0,0.0,0.0,3.0,10.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,1.0
136277.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,8.0,4.0,3.0,1.0,37.0,1.0
197023.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,7.0,1.0,1.0,2.0,37.0,1.0
157486.0,6.0,4.0,0.0,0.0,2.0,1.0,5.0,1.0,12.0,4.0,5.0,2.0,37.0,1.0
164065.0,14.0,4.0,0.0,0.0,0.0,13.0,5.0,1.0,12.0,2.0,5.0,2.0,37.0,1.0
63921.0,3.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,6.0,1.0,5.0,2.0,24.0,1.0
100405.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0,1.0,1.0,37.0,1.0
28035.0,10.0,2.0,0.0,0.0,3.0,16.0,3.0,5.0,5.0,3.0,5.0,2.0,37.0,1.0
166235.0,10.0,1.0,0.0,0.0,1.0,16.0,3.0,5.0,7.0,2.0,3.0,1.0,37.0,1.0
169240.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,8.0,2.0,5.0,1.0,37.0,1.0
223515.0,13.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,10.0,5.0,5.0,2.0,37.0,1.0
271466.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,5.0,10.0,2.0,5.0,2.0,37.0,1.0
125010.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,5.0,4.0,5.0,2.0,37.0,1.0
106742.0,8.0,1.0,0.0,0.0,4.0,3.0,5.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
115358.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,1.0,7.0,2.0,3.0,1.0,37.0,1.0
156976.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,6.0,8.0,2.0,3.0,2.0,37.0,1.0
171091.0,9.0,1.0,0.0,0.0,2.0,12.0,5.0,3.0,12.0,1.0,5.0,2.0,37.0,1.0
117683.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,2.0
235271.0,13.0,1.0,0.0,0.0,3.0,10.0,2.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
183898.0,11.0,1.0,2.0,0.0,3.0,9.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
105252.0,13.0,4.0,0.0,4.0,2.0,10.0,3.0,7.0,4.0,2.0,5.0,2.0,37.0,2.0
137691.0,9.0,3.0,0.0,0.0,2.0,12.0,2.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
398473.0,10.0,2.0,0.0,0.0,4.0,16.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
119741.0,14.0,2.0,0.0,0.0,2.0,13.0,3.0,3.0,3.0,1.0,3.0,2.0,37.0,2.0
242720.0,14.0,2.0,0.0,0.0,1.0,13.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
150121.0,16.0,4.0,0.0,0.0,1.0,11.0,5.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
186934.0,7.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,2.0
229465.0,14.0,3.0,4.0,0.0,3.0,13.0,4.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
403433.0,13.0,1.0,0.0,0.0,3.0,10.0,3.0,5.0,10.0,2.0,3.0,2.0,37.0,2.0
174524.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,2.0
191681.0,10.0,3.0,0.0,0.0,3.0,16.0,4.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
197371.0,11.0,3.0,0.0,0.0,2.0,9.0,2.0,3.0,3.0,1.0,3.0,2.0,37.0,2.0
139057.0,9.0,1.0,0.0,0.0,4.0,12.0,4.0,3.0,4.0,1.0,2.0,2.0,34.0,2.0
159219.0,13.0,3.0,0.0,0.0,2.0,10.0,6.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0
147098.0,9.0,3.0,0.0,0.0,3.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
174056.0,13.0,4.0,4.0,0.0,2.0,10.0,5.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
125000.0,13.0,4.0,0.0,0.0,2.0,10.0,4.0,3.0,4.0,1.0,5.0,2.0,9.0,2.0
201723.0,14.0,2.0,0.0,3.0,2.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
233533.0,10.0,2.0,0.0,0.0,3.0,16.0,5.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
186556.0,10.0,4.0,0.0,0.0,3.0,16.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
82521.0,13.0,2.0,4.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
132686.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,6.0,1.0,5.0,2.0,37.0,2.0
111363.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
237601.0,13.0,2.0,0.0,0.0,3.0,10.0,3.0,5.0,12.0,2.0,4.0,1.0,37.0,2.0
186916.0,14.0,2.0,0.0,0.0,3.0,13.0,1.0,1.0,11.0,2.0,5.0,2.0,37.0,2.0
217460.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
215310.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
379682.0,11.0,3.0,0.0,0.0,0.0,9.0,3.0,3.0,8.0,6.0,5.0,1.0,37.0,2.0
54052.0,14.0,4.0,0.0,0.0,4.0,13.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
100029.0,13.0,3.0,0.0,0.0,4.0,10.0,4.0,7.0,12.0,5.0,5.0,2.0,37.0,2.0
147110.0,10.0,2.0,0.0,0.0,3.0,16.0,3.0,5.0,1.0,5.0,5.0,2.0,37.0,2.0
69867.0,9.0,4.0,0.0,0.0,2.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
318280.0,9.0,2.0,0.0,0.0,2.0,12.0,2.0,7.0,11.0,2.0,5.0,2.0,37.0,2.0
171095.0,12.0,3.0,0.0,0.0,1.0,8.0,2.0,3.0,1.0,6.0,5.0,1.0,37.0,2.0
198282.0,14.0,2.0,4.0,0.0,2.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
194636.0,13.0,2.0,0.0,0.0,2.0,10.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
207301.0,9.0,1.0,0.0,0.0,2.0,12.0,1.0,3.0,1.0,6.0,5.0,1.0,37.0,2.0
122381.0,10.0,2.0,0.0,2.0,3.0,16.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
44368.0,9.0,3.0,4.0,0.0,3.0,12.0,5.0,3.0,12.0,1.0,5.0,2.0,8.0,2.0
201763.0,13.0,1.0,0.0,0.0,3.0,10.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
268090.0,13.0,3.0,0.0,0.0,1.0,10.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
238415.0,13.0,2.0,0.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
288353.0,13.0,3.0,0.0,0.0,2.0,10.0,6.0,3.0,11.0,1.0,5.0,2.0,37.0,2.0
127651.0,9.0,1.0,0.0,0.0,2.0,12.0,2.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
149865.0,13.0,2.0,0.0,0.0,3.0,10.0,4.0,3.0,7.0,1.0,5.0,2.0,37.0,2.0
177307.0,15.0,2.0,0.0,0.0,4.0,15.0,5.0,3.0,5.0,1.0,5.0,2.0,37.0,2.0
163174.0,15.0,4.0,0.0,0.0,1.0,15.0,5.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
505119.0,14.0,2.0,0.0,0.0,2.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,5.0,2.0
213668.0,14.0,3.0,0.0,0.0,3.0,13.0,1.0,5.0,4.0,2.0,5.0,2.0,37.0,2.0
173005.0,10.0,1.0,0.0,0.0,3.0,16.0,3.0,3.0,13.0,1.0,5.0,2.0,37.0,2.0
124191.0,14.0,4.0,0.0,0.0,2.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
186078.0,14.0,3.0,0.0,0.0,3.0,13.0,3.0,3.0,10.0,6.0,5.0,1.0,37.0,2.0
106092.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
192835.0,13.0,2.0,0.0,3.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
179557.0,9.0,2.0,0.0,3.0,2.0,12.0,5.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
201080.0,14.0,2.0,0.0,0.0,2.0,13.0,5.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
110355.0,13.0,2.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
128170.0,10.0,2.0,3.0,0.0,2.0,16.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
110331.0,9.0,1.0,0.0,0.0,4.0,12.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
195453.0,9.0,4.0,0.0,0.0,3.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
31290.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,1.0,6.0,5.0,1.0,37.0,2.0
278403.0,15.0,1.0,0.0,0.0,4.0,15.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
138022.0,14.0,3.0,0.0,0.0,3.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
179186.0,13.0,1.0,0.0,0.0,4.0,10.0,3.0,3.0,12.0,1.0,3.0,2.0,37.0,2.0
154374.0,10.0,2.0,4.0,0.0,3.0,16.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
27380.0,13.0,1.0,0.0,0.0,3.0,10.0,3.0,3.0,5.0,1.0,5.0,2.0,37.0,2.0
162028.0,10.0,2.0,0.0,4.0,0.0,16.0,3.0,3.0,1.0,6.0,5.0,1.0,37.0,2.0
162140.0,13.0,2.0,2.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
83893.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
149184.0,9.0,1.0,0.0,0.0,3.0,12.0,3.0,5.0,10.0,2.0,5.0,2.0,37.0,2.0
117963.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,3.0,1.0,1.0,5.0,2.0,37.0,2.0
161708.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,1.0,4.0,2.0,5.0,1.0,37.0,2.0
173796.0,9.0,4.0,0.0,2.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,2.0
119272.0,13.0,1.0,0.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
55291.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
164135.0,9.0,3.0,0.0,0.0,3.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
26973.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,13.0,6.0,5.0,1.0,37.0,2.0
195322.0,16.0,3.0,0.0,0.0,2.0,11.0,4.0,6.0,10.0,2.0,5.0,2.0,37.0,2.0
189680.0,10.0,3.0,0.0,0.0,3.0,16.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
168283.0,13.0,3.0,0.0,0.0,2.0,10.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
34104.0,9.0,1.0,1.0,0.0,3.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
86551.0,13.0,2.0,0.0,0.0,3.0,10.0,3.0,1.0,12.0,2.0,5.0,2.0,37.0,2.0
319371.0,13.0,4.0,4.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
206139.0,13.0,2.0,0.0,0.0,3.0,10.0,6.0,3.0,1.0,1.0,5.0,2.0,37.0,2.0
205267.0,13.0,4.0,0.0,0.0,2.0,10.0,2.0,3.0,10.0,6.0,5.0,1.0,37.0,2.0
198282.0,13.0,2.0,4.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
79331.0,14.0,2.0,4.0,0.0,2.0,13.0,3.0,3.0,4.0,1.0,2.0,2.0,37.0,2.0
169324.0,13.0,3.0,0.0,0.0,1.0,10.0,3.0,3.0,4.0,6.0,3.0,1.0,37.0,2.0
329603.0,13.0,3.0,0.0,3.0,2.0,10.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
180871.0,11.0,1.0,0.0,0.0,3.0,9.0,3.0,1.0,12.0,2.0,5.0,2.0,37.0,2.0
133770.0,12.0,1.0,0.0,0.0,3.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,37.0,2.0
196232.0,9.0,3.0,3.0,0.0,3.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
141297.0,13.0,1.0,0.0,0.0,2.0,10.0,6.0,3.0,10.0,1.0,2.0,2.0,17.0,2.0
199029.0,13.0,3.0,0.0,4.0,3.0,10.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
169662.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
116580.0,13.0,2.0,0.0,0.0,0.0,10.0,2.0,3.0,10.0,6.0,5.0,1.0,37.0,2.0
188540.0,9.0,2.0,0.0,3.0,2.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
161141.0,11.0,2.0,0.0,0.0,2.0,9.0,3.0,3.0,3.0,1.0,5.0,2.0,30.0,2.0
87418.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
43711.0,12.0,2.0,3.0,0.0,2.0,8.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
105582.0,10.0,4.0,3.0,0.0,3.0,16.0,4.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
337895.0,13.0,4.0,0.0,0.0,2.0,10.0,1.0,3.0,10.0,1.0,3.0,2.0,37.0,2.0
219420.0,9.0,3.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
111567.0,15.0,1.0,0.0,0.0,2.0,15.0,1.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
234057.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
72338.0,9.0,2.0,0.0,0.0,3.0,12.0,2.0,3.0,11.0,1.0,2.0,2.0,37.0,2.0
58683.0,10.0,3.0,0.0,0.0,4.0,16.0,5.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
39586.0,14.0,2.0,0.0,0.0,0.0,13.0,6.0,3.0,10.0,6.0,5.0,1.0,37.0,2.0
199765.0,13.0,1.0,3.0,0.0,3.0,10.0,4.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
192945.0,9.0,3.0,3.0,0.0,2.0,12.0,4.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
175697.0,13.0,1.0,4.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
387569.0,9.0,3.0,2.0,0.0,2.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
237321.0,2.0,2.0,0.0,0.0,2.0,4.0,3.0,3.0,7.0,1.0,5.0,2.0,24.0,2.0
161819.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,2.0
95336.0,13.0,2.0,0.0,0.0,3.0,10.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
184105.0,11.0,2.0,0.0,0.0,2.0,9.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
153976.0,14.0,2.0,0.0,0.0,2.0,13.0,2.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
50459.0,9.0,3.0,0.0,0.0,2.0,12.0,2.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
29662.0,12.0,1.0,0.0,0.0,1.0,8.0,3.0,3.0,8.0,6.0,5.0,1.0,37.0,2.0
217460.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,2.0
93690.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,2.0
267546.0,12.0,4.0,0.0,0.0,2.0,8.0,1.0,6.0,10.0,2.0,5.0,1.0,37.0,2.0
206051.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,6.0,1.0,5.0,2.0,37.0,2.0
283122.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,2.0
116391.0,13.0,2.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
336595.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
173093.0,10.0,3.0,0.0,2.0,2.0,16.0,1.0,3.0,4.0,6.0,2.0,1.0,28.0,2.0
97757.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,10.0,6.0,5.0,1.0,37.0,2.0
169818.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,3.0,8.0,6.0,3.0,1.0,37.0,2.0
127215.0,10.0,1.0,0.0,0.0,3.0,16.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
31352.0,10.0,2.0,0.0,0.0,2.0,16.0,6.0,1.0,11.0,5.0,1.0,1.0,37.0,2.0
303044.0,9.0,2.0,0.0,0.0,2.0,12.0,5.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0
231689.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
150533.0,10.0,2.0,2.0,0.0,3.0,16.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
106728.0,13.0,3.0,2.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
239539.0,13.0,2.0,0.0,0.0,2.0,10.0,1.0,3.0,1.0,1.0,2.0,2.0,28.0,2.0
147328.0,14.0,2.0,0.0,3.0,3.0,13.0,2.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
317660.0,9.0,1.0,3.0,0.0,2.0,12.0,4.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
227065.0,14.0,2.0,0.0,0.0,2.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
199806.0,13.0,2.0,0.0,0.0,2.0,10.0,6.0,3.0,1.0,1.0,5.0,2.0,37.0,2.0
121685.0,10.0,3.0,0.0,0.0,2.0,16.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
106023.0,9.0,4.0,0.0,0.0,2.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
170924.0,10.0,2.0,2.0,0.0,2.0,16.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
156667.0,13.0,2.0,0.0,3.0,3.0,10.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
49115.0,14.0,2.0,0.0,0.0,3.0,13.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
298332.0,13.0,1.0,0.0,0.0,2.0,10.0,5.0,3.0,10.0,1.0,5.0,2.0,37.0,2.0
159449.0,13.0,2.0,2.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
93415.0,13.0,3.0,0.0,0.0,2.0,10.0,6.0,5.0,10.0,5.0,2.0,1.0,37.0,2.0
155489.0,9.0,3.0,3.0,0.0,3.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,2.0
81534.0,10.0,4.0,0.0,0.0,2.0,16.0,3.0,3.0,12.0,1.0,2.0,2.0,37.0,2.0
163921.0,13.0,3.0,0.0,0.0,3.0,10.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,2.0
145574.0,9.0,4.0,0.0,3.0,3.0,12.0,5.0,3.0,8.0,1.0,5.0,2.0,37.0,2.0
172826.0,10.0,2.0,4.0,0.0,3.0,16.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
344129.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,2.0
113544.0,14.0,4.0,0.0,0.0,2.0,13.0,4.0,3.0,12.0,1.0,5.0,2.0,37.0,2.0
336513.0,10.0,2.0,0.0,3.0,2.0,16.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
274222.0,13.0,1.0,3.0,0.0,2.0,10.0,3.0,3.0,8.0,1.0,2.0,2.0,37.0,2.0
34987.0,10.0,2.0,0.0,0.0,3.0,16.0,4.0,3.0,5.0,1.0,5.0,2.0,37.0,2.0
30731.0,9.0,3.0,2.0,0.0,2.0,12.0,1.0,3.0,4.0,1.0,5.0,2.0,37.0,2.0
216907.0,12.0,2.0,0.0,2.0,2.0,8.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,2.0
292472.0,16.0,1.0,0.0,0.0,2.0,11.0,3.0,3.0,10.0,1.0,2.0,2.0,34.0,2.0
573583.0,9.0,3.0,0.0,0.0,3.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,20.0,2.0
